FID,ppt_ID,strmMap_id,upSlp_acre,wshed_name,imputed_sm,imputedPpt,base_fc,conf
528,739,0,8478, ,6,5253,19.9298992,9
529,566,0,20284, ,5,1366,19.0800991,6
530,747,0,539, ,1,367,0.9962930,4
531,741,1300,666,Upper Methow,0,741,41.0000000,10
532,619,0,1826, ,4,1065,32.0349998,4
533,742,0,13976, ,6,106,18.7977009,9
534,743,0,21868, ,5,2086,21.3712006,5
535,744,1216,1393,Upper Methow,0,744,18.0928001,10
536,727,615,444,Upper Methow,0,4567,4.0180402,10
537,729,0,12074, ,5,2089,16.7959995,6
538,745,0,2781, ,5,1050,22.4538994,6
539,746,0,20683, ,4,2086,13.8929005,4
540,748,1373,947,Upper Methow,0,748,30.9346008,10
541,749,653,397,Upper Methow,0,1157,3.0000000,10
542,712,0,80315, ,2,740,26.9535999,2
543,750,0,377, ,1,474,31.0000000,6
544,752,1030,1538,Upper Methow,0,4964,10.7042999,10
545,568,1013,5619,Upper Methow,0,4476,26.1888008,10
546,753,677,597,Upper Methow,0,1963,9.0000000,10
547,755,667,3220,Upper Methow,0,1607,18.1362991,10
548,756,0,1610, ,4,440,0.0000000,4
549,649,0,9893, ,1,1173,32.0125999,2
550,762,0,524, ,1,148,28.1068993,4
551,730,0,529, ,1,148,17.8640995,4
552,758,0,952, ,5,1231,36.0755997,5
553,759,0,494, ,5,5245,34.0000000,5
554,760,0,734, ,5,5399,58.0000000,5
555,761,0,354, ,4,4743,63.6389999,4
556,716,0,19441, ,4,1301,20.3918991,4
557,686,0,3946, ,4,1098,9.6681995,4
558,769,693,2834,Upper Methow,0,1606,16.9778004,10
559,765,668,364,Upper Methow,0,443,27.1485996,10
560,770,0,1205, ,5,5425,47.1561012,5
561,767,0,20698, ,5,2086,21.9578991,5
562,718,1543,3839,Upper Methow,0,718,23.4083004,10
563,656,1542,2459,Upper Methow,0,656,9.8740301,10
564,768,0,174698, ,1,1262,30.0683994,1
565,773,0,668, ,5,1327,0.0000000,5
566,774,0,416, ,6,226,14.0000000,5
567,721,922,2570,Upper Methow,0,2202,24.4022007,10
568,776,1218,505,Upper Methow,0,776,12.0475998,10
569,777,992,358,Upper Methow,0,5387,0.0000000,10
570,779,1302,729,Upper Methow,0,779,22.0000000,10
571,695,1436,7593,Upper Methow,0,695,21.2220001,10
572,781,1458,495,Upper Methow,0,781,20.9153996,10
573,757,0,10464, ,1,3932,31.6732006,2
574,787,0,164016, ,2,1132,29.9550991,2
575,784,1451,8213,Upper Methow,0,784,21.2436008,10
576,608,1450,1958,Upper Methow,0,608,12.0000000,10
577,775,928,3273,Upper Methow,0,5546,21.0452003,10
578,790,996,874,Upper Methow,0,5157,8.0366602,10
579,791,0,1440, ,6,5491,36.1001015,5
580,792,0,18832, ,1,1452,12.2170000,2
581,786,0,526, ,6,663,20.0760002,5
582,793,732,1227,Upper Methow,0,1885,28.4762993,10
583,785,712,1435,Upper Methow,0,5552,7.0097599,10
584,794,0,7482, ,6,5520,19.8061008,6
585,722,871,108337,Upper Methow,0,963,13.1382999,10
586,798,919,667,Upper Methow,0,1327,0.0000000,10
587,735,1384,22878,Upper Methow,0,735,14.7321997,10
588,740,1383,77695,Upper Methow,0,740,21.3518009,10
589,737,0,5298, ,5,1555,9.6837502,5
590,803,0,13251, ,4,5302,13.2544003,4
591,799,0,792, ,1,3843,12.9672003,3
592,805,0,394, ,5,1157,2.9848001,6
593,806,0,163475, ,2,1119,30.0168991,2
594,733,0,355, ,1,443,11.6285000,6
595,665,0,1283, ,1,1885,12.9190998,3
596,796,1195,903,Upper Methow,0,796,19.0000000,10
597,788,1194,499,Upper Methow,0,788,12.0481005,10
598,800,1394,100643,Upper Methow,0,800,19.8484993,10
599,809,1407,470,Upper Methow,0,809,47.0000000,10
600,813,920,594,Upper Methow,0,629,26.0000000,10
601,814,579,540,Upper Methow,0,663,19.0000000,10
602,754,1119,7917,Upper Methow,0,4536,23.4487991,10
603,667,914,28456,Upper Methow,0,4439,4.8161702,10
604,772,1620,6941,Upper Methow,0,772,17.7049007,10
605,811,1125,479,Upper Methow,0,5268,16.7877007,10
606,812,925,5586,Upper Methow,0,1555,17.6245003,10
607,820,0,1753, ,4,1613,15.6520004,4
608,821,0,450, ,5,809,45.2001991,5
609,795,0,1391, ,1,744,11.0000000,3
610,824,1728,846,Upper Methow,0,824,2.9929099,10
611,807,0,283741, ,2,2091,25.3260994,2
612,826,0,285196, ,2,2091,25.2562008,2
613,778,0,878, ,1,738,14.9316998,2
614,831,0,768, ,1,1351,7.0182400,3
615,832,0,1827, ,5,1065,11.2285004,6
616,763,0,1791, ,5,1131,19.9827995,6
617,797,934,109373,Upper Methow,0,5862,13.0668001,10
618,834,0,3644, ,1,3693,15.5552998,2
619,589,0,4789, ,1,5778,18.4519997,2
620,853,952,520,Upper Methow,0,1318,30.1156006,10
621,771,0,83528, ,2,5380,26.5449009,2
622,841,0,767, ,1,1351,48.1253014,3
623,842,0,85545, ,2,5380,26.8281994,2
624,843,0,77347, ,2,740,33.5200996,3
625,804,0,1171, ,4,5412,2.0068400,4
626,845,0,5471, ,4,1555,8.1262302,4
627,846,787,447,Upper Methow,0,1946,18.9151001,10
628,848,780,423,Upper Methow,0,226,38.1799011,10
629,850,0,1392, ,6,1444,9.9856300,9
630,852,0,5607, ,6,4476,22.1931000,9
631,855,1189,363,Upper Methow,0,1108,19.1047993,10
632,818,1148,8763,Upper Methow,0,5253,23.3255997,10
633,856,0,451, ,5,1946,13.0000000,5
634,857,0,952, ,5,1231,15.9664001,6
635,844,0,7141, ,4,5520,7.0036998,4
636,822,0,981, ,1,3971,14.0000000,4
637,860,0,474, ,1,2101,15.0000000,5
638,802,0,806, ,1,3843,18.0447006,3
639,816,0,679, ,1,4996,8.0000000,4
640,862,0,4793, ,1,5328,22.8736992,2
641,859,0,7893, ,4,105,7.4836998,4
642,782,1103,671,Upper Methow,4,1327,0.0000000,4
643,864,0,350, ,4,4704,1.9885900,4
644,830,1104,701,Upper Methow,0,1432,41.0000000,10
645,866,0,4751, ,2,5778,8.6144400,2
646,819,949,34200,Upper Methow,0,4576,6.9227400,10
647,837,948,110144,Upper Methow,0,5862,13.1534996,10
648,867,0,649, ,5,1327,2.0061600,5
649,874,0,411, ,4,4527,14.0000000,4
650,875,0,3592, ,4,3693,9.2079096,4
651,815,1480,101951,Upper Methow,0,815,20.0053005,10
652,869,1481,434,Upper Methow,0,869,16.0737991,10
653,664,1121,4574,Upper Methow,0,5778,34.4818001,10
654,865,1199,1480,Upper Methow,6,5468,22.3624992,5
655,840,0,10417, ,1,3932,16.4130993,2
656,849,0,426, ,2,1413,0.0000000,3
657,882,0,537, ,1,663,29.7768993,4
658,883,0,4075, ,1,991,22.0342999,3
659,884,0,3538, ,6,5133,21.5077991,9
660,885,0,1887, ,4,1131,23.5314007,4
661,878,1504,102517,Upper Methow,0,878,19.9930992,10
662,891,1503,976,Upper Methow,0,891,44.0903015,10
663,871,0,453, ,1,250,7.0309300,5
664,715,1655,2570,Upper Methow,0,715,21.0163994,10
665,873,1654,436,Upper Methow,0,873,16.0000000,10
666,851,0,642, ,5,1764,18.1123009,6
667,801,1827,1325,Upper Methow,0,801,18.1212997,10
668,889,1865,7521,Upper Methow,0,889,27.0032005,10
669,886,0,1197, ,2,995,13.4322996,2
670,946,0,3716, ,1,434,18.2024002,2
671,890,1835,9002,Upper Methow,0,890,25.6835995,10
672,893,2056,2321,Upper Methow,0,893,0.0000000,10
673,861,0,287176, ,2,2091,25.2154007,2
674,881,0,632, ,1,3755,0.0000000,3
675,896,0,293031, ,2,2091,25.0230999,2
676,901,0,1014, ,1,4281,0.0000000,4
677,903,0,766, ,4,1351,7.0549502,4
678,907,0,2558, ,4,1386,22.2577000,4
679,908,0,1202, ,1,1849,14.0699997,3
680,868,1074,1054,Upper Methow,0,430,13.0000000,10
681,870,1061,145080,Upper Methow,0,870,11.6890001,10
682,902,0,393, ,5,1157,4.0000000,5
683,863,0,1868, ,4,189,13.0524998,4
684,913,0,446, ,4,1946,11.2980003,5
685,914,0,2094, ,5,5440,9.6514902,5
686,904,1859,11876,Upper Methow,0,904,20.5995998,10
687,916,2044,3252,Upper Methow,0,916,14.4147997,10
688,915,1100,807,Upper Methow,0,5504,9.9752302,10
689,917,1102,514,Upper Methow,0,5252,6.0000000,10
690,918,1829,16477,Upper Methow,0,918,19.4388008,10
691,919,1943,1925,Upper Methow,0,919,3.0000000,10
692,876,1381,952,Upper Methow,0,876,23.0484009,10
693,810,1380,2920,Upper Methow,0,810,21.5163994,10
694,879,1227,6631,Upper Methow,0,4377,32.2280006,10
695,905,1228,353,Upper Methow,0,5387,0.0000000,10
696,926,0,73846, ,2,5282,34.2029991,3
697,922,0,1780, ,5,254,5.0083899,5
698,906,0,294161, ,2,2091,24.9365997,2
699,877,0,1807, ,4,1955,22.0487003,4
700,930,0,464, ,5,809,47.0000000,5
701,938,0,1674, ,5,928,32.0000000,5
702,898,0,673, ,1,5036,1.0000000,4
703,940,0,940, ,1,251,16.8915997,4
704,941,0,1964, ,5,1776,18.7162991,6
705,942,0,900, ,5,5130,29.0000000,5
706,943,0,711, ,1,190,9.0000000,4
707,911,1106,1420,Upper Methow,0,5460,8.4976702,10
708,910,1105,146442,Upper Methow,0,910,11.7033005,10
709,934,2028,378,Upper Methow,0,934,25.5569000,10
710,927,0,573, ,6,1963,13.9511995,9
711,947,2021,3607,Upper Methow,2,267,25.4239998,3
712,789,1672,12480,Upper Methow,0,789,15.8629999,10
713,950,0,542, ,4,1066,33.0000000,4
714,952,1673,40264,Upper Methow,0,952,16.4762993,10
715,929,1685,418,Upper Methow,0,929,21.1005993,10
716,935,0,2777, ,4,1050,20.2751999,4
717,954,2099,2952,Upper Methow,0,954,27.0079994,10
718,955,2072,556,Upper Methow,0,955,15.9425001,10
719,958,0,350, ,1,4704,4.0228901,2
720,959,1737,39528,Upper Methow,0,959,16.4204998,10
721,887,1607,104576,Upper Methow,0,887,20.2593994,10
722,956,1623,1120,Upper Methow,0,956,50.0892982,10
723,933,0,407, ,4,1037,30.1476994,4
724,951,0,545, ,5,1610,32.0000000,5
725,966,1278,369,Upper Methow,0,1182,45.4892006,10
726,925,1277,7078,Upper Methow,0,5520,30.7052994,10
727,894,0,833, ,1,985,8.0192204,2
728,932,0,421, ,2,205,2.0000000,2
729,921,1414,4194,Upper Methow,0,921,22.2516003,10
730,974,1419,1076,Upper Methow,0,974,24.9535999,10
731,945,1171,148100,Upper Methow,0,945,11.6759005,10
732,920,1170,1051,Upper Methow,0,430,16.0000000,10
733,969,942,608,Upper Methow,0,1349,6.9769902,10
734,964,941,368,Upper Methow,0,443,24.1306000,10
735,962,0,420, ,2,205,33.0000000,2
736,897,899,858,Upper Methow,0,1811,32.0000000,10
737,900,898,1502,Upper Methow,0,5552,0.0000000,10
738,979,0,1719, ,1,1418,25.0582008,2
739,983,0,701, ,1,4311,14.0000000,4
740,984,0,72900, ,2,5282,34.3953018,3
741,972,1286,7492,Upper Methow,0,5520,31.4853992,10
742,968,1285,385,Upper Methow,0,703,40.7873001,10
743,981,909,711,Upper Methow,0,1718,4.0112700,10
744,924,1817,20438,Upper Methow,0,924,17.8055000,10
745,990,1944,1274,Upper Methow,0,990,0.0000000,10
746,931,1511,735,Upper Methow,0,931,19.0000000,10
747,977,1510,479,Upper Methow,0,977,15.0000000,10
748,948,1763,3901,Upper Methow,0,948,19.9564991,10
749,992,1791,33372,Upper Methow,0,992,16.2129993,10
750,993,1765,37373,Upper Methow,0,993,16.6053009,10
751,995,1852,1178,Upper Methow,0,995,9.9830198,10
752,939,0,3158, ,4,1607,35.8386993,4
753,967,0,294904, ,2,2091,24.9358006,2
754,996,0,3454, ,2,5546,42.5317993,3
755,971,0,396, ,2,1157,43.0000000,3
756,1003,0,348, ,1,3778,4.0000000,2
757,957,0,699, ,4,741,34.0000000,4
758,999,0,817, ,1,3993,5.9853201,2
759,825,1836,9518,Upper Methow,0,825,15.3228998,10
760,1005,0,10100, ,2,5631,39.9833984,3
761,987,935,3140,Upper Methow,0,1607,10.0209999,10
762,1010,938,369,Upper Methow,0,1371,11.0000000,10
763,989,1837,21928,Upper Methow,0,989,16.7779999,10
764,982,0,426, ,6,1907,33.3106003,5
765,1012,0,9384, ,5,5556,40.2809982,5
766,880,0,12406, ,1,789,15.5414000,2
767,1006,0,558, ,2,1247,19.0681000,2
768,988,0,393, ,5,1451,40.2038002,5
769,973,0,1350, ,1,5348,5.5718598,3
770,998,0,7595, ,2,5520,39.3255005,3
771,1017,0,8645, ,2,5253,40.2494011,3
772,1004,0,1461, ,1,1670,5.4180598,3
773,1019,0,1020, ,4,1339,43.4058990,4
774,1008,1830,32197,Upper Methow,0,1008,16.3416004,10
775,961,1355,1329,Upper Methow,0,1444,0.0000000,10
776,858,1354,11284,Upper Methow,0,1219,25.0308990,10
777,1022,1994,691,Upper Methow,0,1022,10.0000000,10
778,1001,0,12298, ,4,789,39.6898994,4
779,1002,0,441, ,1,262,37.8278999,5
780,1025,0,345, ,2,4704,41.0000000,3
781,1026,0,513, ,6,1135,12.0467997,5
782,1027,0,520, ,5,663,9.1389999,5
783,1028,0,364, ,5,5613,48.7309990,5
784,953,1741,53839,Upper Methow,0,953,17.1469002,10
785,949,1066,1025,Upper Methow,0,1231,3.0117199,10
786,1009,1065,568,Upper Methow,0,1963,0.0000000,10
787,963,1740,106387,Upper Methow,0,963,20.5998993,10
788,1030,0,1088, ,6,430,22.0809002,6
789,1033,0,377, ,6,1492,11.9364004,9
790,1024,0,375, ,1,4329,10.0000000,6
791,1031,1742,160247,Upper Methow,0,1031,19.4398994,10
792,1037,1743,405,Upper Methow,0,1037,57.0000000,10
793,1041,0,3862, ,1,615,21.6681004,3
794,1039,0,361, ,1,2077,16.0000000,6
795,1007,0,527, ,4,5463,27.0000000,4
796,1034,0,5024, ,1,1992,18.1576004,2
797,1045,0,759, ,1,86,2.0052800,3
798,978,1000,1535,Upper Methow,0,5304,13.7796001,10
799,1016,0,1591, ,2,440,42.9225998,4
800,1051,0,396, ,2,1451,44.0000000,4
801,1052,0,537, ,4,5677,50.0000000,4
802,1053,0,15136, ,2,1246,40.4258995,3
803,1054,0,57131, ,1,613,32.7879982,1
804,1043,0,718, ,1,1718,2.0000000,4
805,1011,999,4078,Upper Methow,0,1098,11.0857000,10
806,1056,0,1207, ,5,5425,41.8609009,5
807,1076,0,2916, ,2,1606,26.7758007,3
808,1029,0,13234, ,2,5302,39.6445999,3
809,1058,0,1462, ,4,5468,47.4953995,4
810,1013,0,737, ,4,1718,14.0000000,4
811,1059,0,533, ,5,663,23.0865002,5
812,1055,1025,5643,Upper Methow,0,4476,11.8458004,10
813,1061,2079,1770,Upper Methow,0,1061,17.2119007,10
814,1062,2073,373,Upper Methow,0,1062,0.0000000,10
815,1064,1038,5356,Upper Methow,0,1555,9.7859602,10
816,985,1665,837,Upper Methow,0,985,34.0000000,10
817,1066,1666,518,Upper Methow,0,1066,39.8457985,10
818,986,1389,8968,Upper Methow,0,5350,32.9794998,10
819,899,1388,1815,Upper Methow,0,1065,35.0386009,10
820,976,1208,150353,Upper Methow,0,976,11.7250004,10
821,1020,1207,2038,Upper Methow,0,5280,18.0000000,10
822,1046,0,1069, ,4,430,22.1767006,5
823,1070,0,56487, ,1,613,32.8524017,1
824,1071,0,443, ,1,129,24.0000000,5
825,1018,0,3752, ,1,376,5.3663301,2
826,912,0,3060, ,1,4075,10.5860004,3
827,1075,0,513, ,1,1222,8.0000000,4
828,970,0,1369, ,4,994,31.5531998,4
829,1021,0,978, ,1,891,0.0000000,4
830,783,0,2010, ,1,1776,8.9731302,2
831,1072,0,6978, ,1,5349,7.6734099,2
832,1073,0,820, ,1,3993,0.0000000,2
833,1080,0,302876, ,2,2091,24.6264992,2
834,1087,0,426, ,5,1907,40.8077011,5
835,944,0,965, ,1,1531,4.0000000,4
836,1077,0,718, ,1,1718,1.9944299,4
837,1068,1270,152541,Upper Methow,0,1068,11.8112001,10
838,1089,0,449, ,5,2101,54.0000000,6
839,1092,1271,481,Upper Methow,0,5268,33.0000000,10
840,1063,1101,11912,Upper Methow,0,1219,10.9687996,10
841,1093,1140,1380,Upper Methow,0,1444,6.0000000,10
842,1036,0,901, ,1,796,6.9844699,4
843,1060,0,1471, ,1,4288,15.3794003,3
844,1081,1807,590,Upper Methow,0,1081,41.8577995,10
845,1015,1489,915,Upper Methow,0,1576,34.0744019,10
846,1083,0,10175, ,1,4014,7.7875500,2
847,1069,0,406, ,6,646,8.0394602,7
848,1042,1808,161547,Upper Methow,0,1042,19.5534000,10
849,994,1745,1302,Upper Methow,0,994,31.0000000,10
850,1065,1744,1831,Upper Methow,0,1065,37.2383003,10
851,1099,1505,474,Upper Methow,0,1551,41.1731987,10
852,1038,1139,769,Upper Methow,0,2044,3.0000000,10
853,1095,0,489, ,1,5268,8.0000000,4
854,1090,0,1722, ,1,1418,3.0731699,2
855,1088,1138,14005,Upper Methow,0,106,10.5054998,10
856,1106,0,829, ,1,985,9.0217199,2
857,1107,2242,477,Upper Methow,0,1107,18.0000000,10
858,1103,0,448, ,1,1821,31.2775002,5
859,1110,2261,442,Upper Methow,0,1110,19.4111996,10
860,1112,0,55901, ,2,953,32.8623009,2
861,1101,1075,438,Upper Methow,0,1745,3.0000000,10
862,1113,1083,4005,Upper Methow,0,1098,10.4829998,10
863,1104,0,2256, ,1,4889,4.2303300,2
864,1097,1842,162421,Upper Methow,0,1097,19.6406994,10
865,1108,1841,368,Upper Methow,0,1108,41.0000000,10
866,1117,0,10813, ,1,1181,7.7755098,2
867,1032,1186,2178,Upper Methow,0,5440,2.1487401,10
868,1102,1185,14967,Upper Methow,0,1246,10.1293001,10
869,1091,1318,153368,Upper Methow,0,1031,11.8829002,10
870,1115,1375,355,Upper Methow,0,1182,21.8761997,10
871,1035,1374,969,Upper Methow,0,1231,18.0000000,10
872,1120,1324,26271,Upper Methow,0,4295,8.3479004,10
873,1086,1443,11414,Upper Methow,0,1219,33.6716995,10
874,1048,1442,910,Upper Methow,0,1576,38.0835991,10
875,928,1613,1676,Upper Methow,0,928,31.9617996,10
876,975,1612,7176,Upper Methow,0,975,24.5512009,10
877,1105,1084,740,Upper Methow,0,1718,5.0135298,10
878,1119,1853,162881,Upper Methow,0,1119,19.6907997,10
879,1129,1109,3094,Upper Methow,0,1607,11.7849998,10
880,1131,1947,1794,Upper Methow,0,1131,17.0189991,10
881,1121,1221,17302,Upper Methow,0,4770,9.1254702,10
882,1138,1296,2496,Upper Methow,0,1550,5.0000000,10
883,1128,1647,8931,Upper Methow,0,1128,25.9862995,10
884,1134,0,770, ,1,1351,27.0000000,3
885,1118,0,13496, ,1,5302,7.1491098,2
886,1014,0,14139, ,1,137,15.4819002,2
887,1142,1648,403,Upper Methow,0,1142,0.0000000,10
888,1143,0,54922, ,2,953,32.9396019,2
889,1100,0,1131, ,6,5305,3.9858699,5
890,1116,0,597, ,5,4823,0.0000000,6
891,1122,1344,180266,Upper Methow,0,1122,11.3751001,10
892,1145,1392,2118,Upper Methow,0,5440,21.3810005,10
893,1096,0,542, ,1,5677,27.0000000,4
894,1125,1464,12564,Upper Methow,0,789,34.1011009,10
895,1136,1463,403,Upper Methow,0,1142,37.8116989,10
896,1078,0,1020, ,1,4565,0.0000000,4
897,1109,0,304279, ,2,2091,24.5827999,2
898,1162,0,1453, ,1,114,0.9986240,3
899,1132,1883,164856,Upper Methow,0,1132,19.6653004,10
900,1135,1868,505,Upper Methow,0,1135,44.1744995,10
901,1158,0,440, ,2,655,0.0000000,2
902,1144,0,27723, ,1,1323,11.4083004,2
903,1160,0,54313, ,2,953,33.2015991,2
904,1057,1323,1631,Upper Methow,0,5304,0.0000000,10
905,1163,1325,24119,Upper Methow,0,1430,8.8483801,10
906,1155,1894,165510,Upper Methow,0,1155,19.7432995,10
907,1161,0,674, ,6,5036,8.0000000,9
908,1139,0,799, ,6,2044,15.0375004,9
909,1098,1893,3962,Upper Methow,0,1098,27.3966007,10
910,1111,1843,1074,Upper Methow,0,1111,38.1417007,10
911,1126,0,801, ,1,3843,8.9775400,3
912,1154,0,1922, ,1,919,25.0781002,2
913,1151,0,1801, ,4,1131,11.1850996,4
914,1159,0,554, ,1,1318,8.9675303,4
915,1176,1860,697,Upper Methow,0,1176,45.0000000,10
916,1137,1304,21289,Upper Methow,0,2086,8.6949997,10
917,1171,1341,2011,Upper Methow,0,1776,9.7180204,10
918,1157,1693,394,Upper Methow,0,1157,0.0000000,10
919,1141,1692,9529,Upper Methow,0,1141,24.9778996,10
920,1177,1479,1038,Upper Methow,0,430,19.0366001,10
921,1173,1712,9958,Upper Methow,0,1173,24.0128994,10
922,1180,1449,1021,Upper Methow,0,1231,25.0000000,10
923,1182,1723,352,Upper Methow,0,1182,48.0000000,10
924,1124,0,1085, ,1,430,1.0000000,4
925,1185,1382,966,Upper Methow,0,1339,8.2531996,10
926,1192,1411,977,Upper Methow,0,1231,11.0450001,10
927,1149,0,822, ,1,3993,7.0170398,2
928,1178,0,572, ,5,5118,46.1609993,5
929,1179,0,415, ,5,5294,32.1544991,6
930,1094,0,4468, ,1,1417,10.2802000,2
931,1156,0,919, ,1,1576,37.9174004,4
932,1195,0,52171, ,2,501,33.0842018,2
933,1166,1964,169775,Upper Methow,0,1166,20.0685997,10
934,1168,1963,2285,Upper Methow,0,1168,31.6539001,10
935,1199,0,51565, ,2,1340,33.0769997,2
936,1202,1247,377,Upper Methow,0,1492,23.1222000,10
937,1203,1203,1365,Upper Methow,0,1444,8.5672903,10
938,1167,0,1795, ,5,1955,12.3366003,5
939,1198,2140,16999,Upper Methow,0,1198,20.1320992,10
940,1205,0,554, ,4,1066,37.8629990,4
941,1207,0,406, ,2,646,39.0000000,2
942,1211,2372,1678,Upper Methow,0,1211,19.0000000,10
943,1133,0,1366, ,1,1925,3.0000000,3
944,1170,0,2516, ,4,5121,11.2137003,4
945,1181,1776,10815,Upper Methow,0,1181,25.1732998,10
946,1183,1633,2819,Upper Methow,0,1606,39.4197998,10
947,1023,1632,15874,Upper Methow,0,147,25.1310005,10
948,1190,0,1138, ,4,1810,34.9281006,4
949,1212,0,433, ,4,5294,32.0000000,4
950,1215,0,454, ,1,250,1.0000000,5
951,1204,0,21645, ,4,2086,22.3768005,4
952,1257,1799,614,Upper Methow,0,1257,53.0000000,10
953,1209,2124,20176,Upper Methow,0,1209,20.3859997,10
954,1222,2342,513,Upper Methow,0,1222,23.9064007,10
955,1223,1424,474,Upper Methow,0,4567,3.9831400,10
956,1224,1410,401,Upper Methow,0,703,13.0000000,10
957,1214,0,1851, ,2,4759,2.5004001,2
958,1225,0,368, ,1,1108,2.0000000,6
959,1153,0,306795, ,2,1153,24.4682007,3
960,1228,0,424, ,2,3939,0.0000000,3
961,1147,0,1252, ,5,1885,19.0303993,6
962,1067,0,1664, ,5,928,28.0000000,5
963,1201,0,1496, ,1,5552,12.0000000,3
964,1186,1997,365,Upper Methow,0,1186,0.0000000,10
965,1200,2036,172265,Upper Methow,6,1238,20.3218994,9
966,1234,1288,462,Upper Methow,0,4567,9.9567499,10
967,1235,1260,450,Upper Methow,0,2101,6.0266900,10
968,1127,0,1218, ,5,1885,34.0558014,5
969,1184,0,988, ,4,1231,38.0000000,4
970,1236,0,742, ,1,4168,20.0540009,4
971,1123,1493,2443,Upper Methow,0,2202,23.4603004,10
972,1226,0,365, ,4,1371,32.0000000,4
973,1188,0,5585, ,1,2012,9.5923700,2
974,1050,1823,2628,Upper Methow,0,1050,26.0000000,10
975,1219,1822,11611,Upper Methow,0,1219,26.7765007,10
976,1150,1492,184104,Upper Methow,0,1150,11.5221004,10
977,1240,0,415, ,6,1907,36.8218994,5
978,1245,0,12350, ,2,789,28.2649002,2
979,1218,2337,650,Upper Methow,0,1218,0.0000000,10
980,1247,2362,558,Upper Methow,0,1247,19.5816994,10
981,1242,1512,186611,Upper Methow,6,1242,11.6793003,10
982,1250,1575,782,Upper Methow,4,2044,0.0000000,4
983,1217,0,24267, ,2,2134,21.2096996,2
984,1254,0,630, ,1,3755,9.0000000,3
985,1252,0,3803, ,1,267,1.4105300,2
986,1194,1713,1084,Upper Methow,0,430,31.9410992,10
987,1227,0,307382, ,2,1227,24.4340000,3
988,1258,1734,1110,Upper Methow,0,5544,37.9315987,10
989,1256,2115,22259,Upper Methow,0,1256,20.8311996,10
990,1259,2380,3025,Upper Methow,0,1259,0.0000000,10
991,1249,1615,187473,Upper Methow,6,1249,11.6316996,10
992,1241,0,539, ,1,367,0.0000000,4
993,1238,2022,172731,Upper Methow,0,1238,20.2789001,10
994,1233,1513,381,Upper Methow,0,5251,31.0000000,10
995,1148,0,3072, ,1,4075,2.1101201,3
996,1232,0,451, ,1,558,1.0088800,5
997,1251,0,387, ,4,4228,4.9741902,4
998,1231,2023,1028,Upper Methow,0,1231,37.0719986,10
999,1206,0,3276, ,6,5546,20.5415001,9
1000,1230,0,2988, ,2,1606,24.1630993,4
1001,1253,0,25102, ,2,2134,20.8929996,2
1002,1172,0,1162, ,4,5412,1.0172900,4
1003,1229,0,527, ,5,1318,2.0000000,5
1004,1216,0,490, ,1,4127,1.0000000,4
1005,1264,0,33804, ,1,992,9.9126902,2
1006,1213,0,521, ,1,1066,29.2229996,4
1007,1244,0,18427, ,1,4143,22.3777008,2
1008,1271,0,50135, ,2,1340,33.0863991,2
1009,1272,0,2093, ,4,1827,23.4645004,4
1010,1268,0,592, ,5,1723,0.0000000,5
1011,1263,0,25558, ,2,2134,20.6466999,2
1012,1277,0,697, ,1,425,9.0000000,4
1013,1169,0,3500, ,1,5007,19.4782009,2
1014,1174,0,1535, ,1,234,14.0181999,3
1015,1265,0,1864, ,4,1065,1.3117400,4
1016,1280,0,6642, ,4,4377,32.2826996,4
1017,1248,2330,2888,Upper Methow,0,1248,17.9193001,10
1018,1284,0,6407, ,6,1993,22.3544998,9
1019,1285,2395,10835,Upper Methow,0,1285,19.2681999,10
1020,1286,0,3357, ,2,5546,43.0988998,3
1021,1287,0,364, ,1,4298,18.1984005,6
1022,1288,0,1473, ,4,5468,23.1198997,4
1023,1300,0,2864, ,5,1606,20.8402996,5
1024,1243,0,1316, ,4,1444,35.9339981,4
1025,1175,0,1139, ,5,956,47.0000000,6
1026,1283,0,8727, ,4,5253,25.4545994,4
1027,1296,0,391, ,2,5251,42.4306984,4
